Sample Rate,8265
Sample Number,Amplitude
1925,122
1926,121
1927,117
1928,104
1929,104
1930,113
1931,130
1932,130
1933,123
1934,124
1935,121
1936,121
1937,128
1938,136
1939,132
1940,135
1941,133
1942,133
1943,131
1944,119
1945,106
1946,113
1947,121
1948,114
1949,117
1950,117
1951,114
1952,119
1953,130
1954,117
1955,114
1956,129
1957,114
1958,105
1959,116
1960,99
1961,92
1962,106
1963,103
1964,108
1965,110
1966,108
1967,103
1968,99
1969,103
1970,108
1971,123
1972,118
1973,106
1974,119
1975,130
1976,129
1977,120
1978,118
1979,110
1980,109
1981,125
1982,129
1983,120
1984,111
1985,108
1986,98
1987,101
1988,102
1989,103
1990,108
1991,104
1992,104
1993,107
1994,105
1995,97
1996,96
1997,96
1998,96
1999,99
2000,106
2001,101
2002,94
2003,106
2004,107
2005,94
2006,97
2007,104
2008,102
2009,107
2010,113
2011,112
2012,110
2013,102
2014,103
2015,111
2016,108
2017,105
2018,103
2019,113
2020,112
2021,106
2022,109
2023,96
2024,96
2025,101
2026,116
2027,115
2028,108
2029,109
2030,96
2031,106
2032,110
2033,102
2034,112
2035,114
2036,120
2037,130
2038,133
2039,138
2040,120
2041,114
2042,114
2043,114
2044,117
2045,118
2046,118
2047,118
2048,121
2049,118
2050,129
2051,125
2052,118
2053,118
2054,118
2055,119
2056,119
2057,112
2058,110
2059,114
2060,115
2061,119
2062,111
2063,122
2064,122
2065,115
2066,130
2067,134
2068,125
2069,119
2070,128
2071,128
2072,126
2073,133
2074,132
2075,136
2076,148
2077,147
2078,133
2079,141
2080,131
2081,119
2082,143
2083,147
2084,135
2085,124
2086,130
2087,128
2088,125
2089,124
2090,115
2091,129
2092,135
2093,129
2094,137
2095,146
2096,135
2097,122
2098,137
2099,117
2100,120
2101,121
2102,122
2103,138
2104,122
2105,135
2106,139
2107,133
2108,145
2109,142
2110,129
2111,131
2112,148
2113,135
2114,125
2115,163
2116,144
2117,153
2118,163
2119,132
2120,153
2121,155
2122,163
2123,165
2124,149
2125,143
2126,133
2127,138
2128,133
2129,138
2130,147
2131,144
2132,147
2133,148
2134,146
2135,120
2136,125
2137,119
2138,117
2139,147
2140,131
2141,126
2142,121
2143,126
2144,120
2145,111
2146,128
2147,114
2148,112
2149,138
2150,128
2151,138
2152,143
2153,121
2154,129
2155,120
2156,128
2157,118
2158,128
2159,132
2160,134
2161,139
2162,115
2163,139
2164,130
2165,114
2166,116
2167,108
2168,128
2169,121
2170,110
2171,116
2172,122
2173,116
2174,116
2175,123
2176,116
2177,109
2178,120
2179,113
2180,119
2181,112
2182,88
2183,112
2184,119
2185,115
2186,101
2187,111
2188,126
2189,121
2190,112
2191,113
2192,96
2193,107
2194,123
2195,106
2196,126
2197,122
2198,107
2199,110
2200,108
2201,102
2202,103
2203,107
2204,113
2205,100
2206,133
2207,130
2208,112
2209,133
2210,107
2211,101
2212,114
2213,110
2214,100
2215,110
2216,111
2217,109
2218,120
2219,105
2220,100
2221,100
2222,100
2223,109
2224,101
2225,109
2226,97
2227,94
2228,98
2229,106
2230,108
2231,97
2232,105
2233,107
2234,120
2235,106
2236,100
2237,101
2238,104
2239,105
2240,110
2241,112
2242,99
2243,110
2244,113
2245,125
2246,122
2247,100
2248,92
2249,108
2250,113
2251,115
2252,130
2253,105
2254,119
2255,115
2256,107
2257,113
2258,94
2259,107
2260,112
2261,116
2262,116
2263,124
2264,118
2265,128
2266,131
2267,110
2268,115
2269,111
2270,106
2271,123
2272,118
2273,114
2274,125
2275,117
2276,135
2277,122
2278,119
2279,123
2280,110
2281,133
2282,117
2283,115
2284,119
2285,125
2286,132
2287,122
2288,129
2289,115
2290,136
2291,141
2292,132
2293,123
2294,115
2295,137
2296,132
2297,134
2298,123
2299,116
2300,134
2301,146
2302,137
2303,113
2304,111
2305,122
2306,121
2307,145
2308,140
2309,122
2310,128
2311,123
2312,120
2313,115
2314,118
2315,118
2316,124
2317,132
2318,136
2319,138
2320,149
2321,144
2322,140
2323,135
2324,141
2325,132
2326,119
2327,138
2328,130
2329,137
2330,142
2331,137
2332,137
2333,132
2334,137
2335,133
2336,142
2337,137
2338,131
2339,139
2340,130
2341,150
2342,141
2343,124
2344,145
2345,140
2346,143
2347,141
2348,138
2349,138
2350,137
2351,139
2352,148
2353,139
2354,125
2355,133
2356,137
2357,140
2358,143
2359,128
2360,112
2361,131
2362,136
2363,138
2364,141
2365,144
2366,134
2367,128
2368,128
2369,114
2370,111
2371,120
2372,122
2373,133
2374,134
2375,134
2376,131
2377,142
2378,141
2379,120
2380,133
2381,124
2382,122
2383,117
2384,112
2385,121
2386,122
2387,134
2388,118
2389,107
2390,118
2391,112
2392,113
2393,118
2394,114
2395,115
2396,120
2397,119
2398,109
2399,112
2400,113
2401,108
2402,121
2403,115
2404,112
2405,116
2406,110
2407,115
2408,118
2409,133
2410,120
2411,105
2412,115
2413,119
2414,110
2415,110
2416,106
2417,101
2418,115
2419,118
2420,113
2421,116
2422,119
2423,110
2424,114
2425,114
2426,105
2427,103
2428,102
2429,118
2430,116
2431,108
2432,115
2433,116
2434,117
2435,109
2436,113
2437,113
2438,107
2439,109
2440,103
2441,101
2442,120
2443,117
2444,106
2445,107
2446,96
2447,107
2448,104
2449,93
2450,105
2451,105
2452,102
2453,115
2454,106
2455,91
2456,112
2457,117
2458,109
2459,116
2460,106
2461,93
2462,110
2463,118
2464,114
2465,119
2466,124
2467,112
2468,98
2469,104
2470,109
2471,106
2472,100
2473,105
2474,108
2475,114
2476,121
2477,107
2478,108
2479,120
2480,121
2481,116
2482,114
2483,100
2484,104
2485,121
2486,114
2487,123
2488,116
2489,116
2490,117
2491,120
2492,120
2493,121
2494,128
2495,129
2496,119
2497,118
2498,125
2499,120
2500,128
2501,120
2502,118
2503,115
2504,116
2505,117
2506,116
2507,134
2508,140
2509,131
2510,116
2511,117
2512,115
2513,125
2514,138
2515,133
2516,124
2517,116
2518,123
2519,134
2520,140
2521,136
2522,131
2523,126
2524,123
2525,121
2526,128
2527,128
2528,123
2529,129
2530,129
2531,140
2532,131
2533,123
2534,130
2535,121
2536,134
2537,135
2538,122
2539,130
2540,129
2541,129
2542,135
2543,136
2544,126
2545,128
2546,131
2547,116
2548,125
2549,138
2550,138
2551,138
2552,136
2553,128
2554,132
2555,147
2556,141
2557,129
2558,122
2559,128
2560,133
2561,142
2562,128
2563,132
2564,158
2565,156
2566,144
2567,129
2568,132
2569,134
2570,140
2571,154
2572,140
2573,130
2574,147
2575,135
2576,131
2577,141
2578,145
2579,153
2580,157
2581,140
2582,119
2583,120
2584,120
2585,122
2586,135
2587,136
2588,133
2589,128
2590,112
2591,122
2592,125
2593,131
2594,141
2595,131
2596,134
2597,126
2598,120
2599,139
2600,142
2601,120
2602,109
2603,105
2604,113
2605,131
2606,132
2607,125
2608,123
2609,129
2610,121
2611,130
2612,129
2613,106
2614,117
2615,124
2616,109
2617,100
2618,110
2619,109
2620,118
2621,139
2622,120
2623,107
2624,115
2625,112
2626,121
2627,117
